Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
41.311731327646626,26.030229358745395,61.133636037542516,70.57949616801281,12.645651679697423,25.12592839761988,22.81526534866446,16.01121881462705,90.96837596640603,95.15570740452517,80.39109082705977,49.62785429314586
94.92705910798941,25.193705191868766,88.18412425420948,95.28229283851711,82.46796882192243,71.08556412712892,55.77075733624487,44.55119570068567,77.92464140458824,1.4016472887716347,78.8335187408947,38.83815233296628
40.55486561530517,67.83450024899035,76.20072569135395,25.88276999435578,89.73630512739737,82.69545082462415,52.19552334792191,86.06553754702182,20.13979466321859,40.271751904621944,88.72208580171824,39.860327421172926
74.88864735970844,59.21921575334562,39.973612619735455,41.62492019981752,4.8446614952502465,7.294533164804418,77.63310926424339,42.33948718510611,40.15095179058882,44.394105762112424,44.14754849716564,52.9636392892463
16.569584762576937,66.40316810701934,52.380913228909435,0.22848053771707955,26.81744369672745,65.03401746755793,77.36381430392584,51.28106631116401,73.80187780782003,27.382191289236403,76.76594158746445,40.26266704487923
20.456284626593913,33.29642149407642,16.419011554974215,62.05033733096326,18.904081261621798,41.301097764744874,32.45703700443008,36.45116563975933,40.25336945008796,54.941467061097896,96.29694392538714,81.95131991914964
23.839285892375127,82.25489247204185,75.81510504065923,72.07655092609937,16.3500266621043,55.93771918453911,40.128266800600166,65.64861229390235,68.08499299067307,19.045154075426662,67.19339367909515,62.850973888650664
94.37908706754455,5.497049545285693,15.387855685575069,27.31792653779176,76.3911956704539,89.4725113972925,13.36140957114379,37.59441121344192,35.46480809684949,30.45920042434982,76.51930528942728,21.20072737591948
24.968569746765557,12.558837840014547,15.247228694527648,44.99229862873003,2.3804163979417425,29.115583390236022,78.10911829151604,61.98716147465746,63.06435433818949,28.623728827585182,2.063497561107386,70.29997590793752
80.5670062218373,53.960064039217606,59.636972500312034,52.20651077945606,98.40039489285799,72.83055958940514,55.92671430156575,67.08082129868171,3.6126557833498607,41.39472852327022,78.04379526874537,71.05909149487285
27.55405366182888,9.996080533300445,21.7665259258066,38.384768263611846,31.766342605677544,54.04155064386258,70.09897506001266,43.19450595456817,65.45661026018075,64.59763695515527,94.50778426929959,18.853770233890955
43.22702201806021,53.14635626552732,34.82821080026982,85.34975859714717,14.453330008817634,58.54660214820143,26.752690396006596,99.5279938786965,0.38843761983790026,57.47103422827744,92.33599044143989,74.78707054230001
